0 -33.6804
833333 -72.14716
1666666 -72.41603
2500000 -72.21412
3333333 -72.1488
4166666 -72.09888
5000000 -71.86886
5833333 -71.64072
6666666 -71.51395
7499999 -71.45835
8333333 -71.3672
9166666 -71.30115
10000000 -71.215
10833333 -71.14043
11666666 -71.07386
12500000 -71.00561
13333333 -70.95126
14166666 -70.91547
15000000 -70.85425
15833333 -70.79184
16666666 -70.74621
17500000 -70.70398
18333333 -70.62717
19166666 -70.62397
20000000 -70.53322
20833333 -70.52995
21666666 -70.44017
22499999 -70.42561
23333333 -70.36544
24166666 -70.3277
24999999 -70.31824
25833333 -70.2753
26666666 -70.24683
27499999 -70.24634
28333333 -70.17675
29166666 -70.13896
29999999 -70.14178
30833333 -70.13262
31666666 -70.08266
32499999 -70.09216
33333333 -70.06966
34166666 -70.0803
34999999 -70.09399
35833333 -70.03098
36666666 -70.03854
37499999 -70.00064
38333333 -69.99538
39166666 -70.035
40000000 -70.02939
40833333 -70.01228
41666666 -70.05591
42500000 -70.02113
43333333 -70.05145
44166666 -70.07145
45000000 -70.06778
45833333 -70.03637
46666666 -70.09909
47500000 -70.08572
48333333 -70.12383
49166666 -70.16241
50000000 -70.15778
50833333 -70.13731
51666666 -70.19632
52500000 -70.28049
53333333 -70.24911
54166666 -70.28013
55000000 -70.31767
55833333 -70.31039
56666666 -70.36466
57500000 -70.40305
58333333 -70.46712
59166666 -70.52168
60000000 -70.52296
60833333 -70.58521
61666666 -70.61667
62500000 -70.64834
63333333 -70.74343
64166666 -70.76719
65000000 -70.79005
65833333 -70.85741
66666666 -70.89857
67500000 -70.96845
68333333 -71.02369
69166666 -70.99106
70000000 -71.04575
70833333 -71.13154
71666666 -71.17107
72500000 -71.23682
73333333 -71.25193
74166666 -71.32646
75000000 -71.36748
75833333 -71.37664
76666666 -71.51563
77500000 -71.46793
78333333 -71.54391
79166666 -71.57218
80000000 -71.57345
80833333 -71.62607
81666666 -71.68631
82499999 -71.73959
83333333 -71.76086
84166666 -71.8058
84999999 -71.81959
85833333 -71.85621
86666666 -71.9408
87499999 -71.93568
88333333 -71.95666
89166666 -71.97332
89999999 -71.98977
90833333 -71.9747
91666666 -72.0257
92499999 -72.03522
93333333 -72.07436
94166666 -72.03995
94999999 -72.02489
95833333 -72.05057
96666666 -72.09177
97499999 -72.02487
98333333 -72.03842
99166666 -72.01357
99999999 -71.96344
100833333 -71.9621
101666666 -71.96159
102499999 -71.94589
103333333 -71.90833
104166666 -71.89985
104999999 -71.90028
105833333 -71.85402
106666666 -71.85629
107499999 -71.76543
108333333 -71.74509
109166666 -71.63451
109999999 -71.64031
110833333 -71.58903
111666666 -71.59264
112499999 -71.53436
113333333 -71.50575
114166666 -71.45954
114999999 -71.41056
115833333 -71.38471
116666666 -71.30525
117499999 -71.25418
118333333 -71.20029
119166666 -71.18304
119999999 -71.12562
120833333 -71.09633
121666666 -71.04581
122499999 -70.96752
123333333 -70.95454
124166666 -70.92136
124999999 -70.90975
125833333 -70.80849
126666666 -70.78403
127499999 -70.73301
128333333 -70.68891
129166666 -70.65742
129999999 -70.59461
130833333 -70.58887
131666666 -70.57935
132499999 -70.5507
133333333 -70.4705
134166666 -70.46652
134999999 -70.43955
135833333 -70.38905
136666666 -70.38187
137499999 -70.35188
138333333 -70.306
139166666 -70.27941
139999999 -70.27464
140833333 -70.25977
141666666 -70.20341
142499999 -70.20603
143333333 -70.19647
144166666 -70.18484
144999999 -70.20195
145833333 -70.16222
146666666 -70.16153
147499999 -70.14658
148333333 -70.13174
149166666 -70.12655
149999999 -70.13499
150833333 -70.12128
151666666 -70.13651
152499999 -70.11462
153333333 -70.12431
154166666 -70.11293
154999999 -70.14249
155833333 -70.13615
156666666 -70.12136
157499999 -70.12152
158333333 -70.15421
159166666 -70.13884
159999999 -70.19581
160833333 -70.19134
161666666 -70.22879
162500000 -70.22099
163333333 -70.22617
164166666 -70.23317
165000000 -70.26693
165833333 -70.29993
166666666 -70.31738
167500000 -70.30363
168333333 -70.31557
169166666 -70.33175
170000000 -70.36125
170833333 -70.39175
171666666 -70.42617
172500000 -70.43951
173333333 -70.49551
174166666 -70.49312
175000000 -70.53936
175833333 -70.54212
176666666 -70.60032
177500000 -70.6591
178333333 -70.63314
179166666 -70.70316
180000000 -70.68664
180833333 -70.74018
181666666 -70.76824
182500000 -70.87709
183333333 -70.88047
184166666 -70.9404
185000000 -70.94054
185833333 -71.02154
186666666 -71.09612
187500000 -71.11894
188333333 -71.16602
189166666 -71.2093
190000000 -71.30365
190833333 -71.33806
191666666 -71.3792
192500000 -71.43298
193333333 -71.46851
194166666 -71.49232
195000000 -71.59885
195833333 -71.57453
196666666 -71.59921
197500000 -71.63519
198333333 -71.6687
199166666 -71.71009
200000000 -71.74242
200833333 -71.78046
201666666 -71.86785
202500000 -71.84146
203333333 -71.87086
204166666 -71.89528
205000000 -71.89207
205833333 -71.96997
206666666 -71.93288
207500000 -72.03138
208333333 -72.02152
209166666 -72.03777
210000000 -72.04253
210833333 -72.05851
211666666 -72.03212
212500000 -72.099
213333333 -72.06801
214166666 -72.09927
215000000 -72.12949
215833333 -72.06402
216666666 -72.06736
217500000 -72.06503
218333333 -72.05507
219166666 -72.04507
220000000 -71.98486
220833333 -72.01505
221666666 -72.01852
222500000 -71.97688
223333333 -71.97829
224166666 -71.93241
225000000 -71.90334
225833333 -71.89697
226666666 -71.83001
227500000 -71.82478
228333333 -71.80517
229166666 -71.70435
230000000 -71.68423
230833333 -71.66914
231666666 -71.62059
232500000 -71.57919
